,zipcode,population,pop_density_sq_mile,housing_units,median_home_price,land_area_sq_mile,water_area_sq_mile,occupied_housing_units,median_household_income,median_age,race_per_white,race_per_black_or_aframr,race_per_native_american,race_per_asian,race_per_pacific_islander,race_per_other,race_per_two_or_more,housing_per_owned_w_mortgage,housing_per_owned_free_clear,housing_per_renter_occupied,housing_per_vacant,vacant_per_for_rent,vacant_per_rented_unoccupied,vacant_per_for_sale,vacant_per_sold_unoccupied,vacant_per_seasonal_recreational,vacant_per_migrant_workers,vacant_per_others,edu_per_less_than_hs,edu_per_hs,edu_per_associates,edu_per_bachelors,edu_per_masters,edu_per_professional,edu_per_phd,child_edu_per_enrolled_public,child_edu_per_enrolled_private,child_edu_per_not_enrolled
357,81610,446,1,264,"$81,100",310.63,0.09,174,"$38,250",38,92.4&percnt,0.4&percnt,2.2&percnt,2.5&percnt,0.0&percnt,1.3&percnt,1.1&percnt,25&percnt,27&percnt,14&percnt,34&percnt,30&percnt,0&percnt,9&percnt,1&percnt,34&percnt,0&percnt,26&percnt,15&percnt,69&percnt,4&percnt,9&percnt,3&percnt,0&percnt,0&percnt,57&percnt,0&percnt,43&percnt
358,81320,388,2,228,"$104,700",187.75,0.02,173,"$27,697",53,91.0&percnt,0.0&percnt,4.6&percnt,0.3&percnt,0.0&percnt,0.5&percnt,3.6&percnt,32&percnt,37&percnt,7&percnt,24&percnt,9&percnt,0&percnt,5&percnt,2&percnt,44&percnt,0&percnt,40&percnt,100&percnt,0&percnt,0&percnt,,,,,,,
359,80812,275,2,126,"$83,800",137.92,0.62,107,"$35,714",41,82.5&percnt,0.0&percnt,0.4&percnt,0.0&percnt,0.0&percnt,14.5&percnt,2.5&percnt,20&percnt,35&percnt,30&percnt,15&percnt,11&percnt,0&percnt,11&percnt,37&percnt,11&percnt,0&percnt,32&percnt,8&percnt,59&percnt,17&percnt,9&percnt,6&percnt,0&percnt,0&percnt,88&percnt,13&percnt,0&percnt
360,80822,260,1,149,"$184,600",211.63,0.11,112,"$53,750",46,99.2&percnt,0.0&percnt,0.0&percnt,0.0&percnt,0.0&percnt,0.0&percnt,0.8&percnt,30&percnt,26&percnt,19&percnt,25&percnt,16&percnt,3&percnt,11&percnt,11&percnt,5&percnt,0&percnt,54&percnt,4&percnt,57&percnt,18&percnt,12&percnt,8&percnt,0&percnt,0&percnt,93&percnt,0&percnt,7&percnt
361,81049,289,0,194,"$116,400","1,285.67",0.00,133,"$40,250",52,95.5&percnt,0.0&percnt,0.3&percnt,0.0&percnt,0.0&percnt,1.4&percnt,2.8&percnt,19&percnt,34&percnt,15&percnt,31&percnt,2&percnt,0&percnt,0&percnt,2&percnt,28&percnt,0&percnt,69&percnt,10.8&percnt,61.8&percnt,14.3&percnt,10.4&percnt,2.4&percnt,0.0&percnt,0.4&percnt,89&percnt,5&percnt,5&percnt
362,80749,341,2,215,"$70,400",166.38,1.30,161,"$37,292",51,94.1&percnt,0.6&percnt,0.3&percnt,0.6&percnt,0.0&percnt,3.2&percnt,1.2&percnt,26&percnt,32&percnt,18&percnt,25&percnt,2&percnt,0&percnt,2&percnt,6&percnt,39&percnt,0&percnt,52&percnt,8&percnt,55&percnt,13&percnt,19&percnt,3&percnt,0&percnt,2&percnt,65&percnt,0&percnt,35&percnt
363,80546,149,"1,946",63,,0.08,0.00,60,,39,95.3&percnt,0.0&percnt,0.7&percnt,0.0&percnt,0.0&percnt,2.7&percnt,1.3&percnt,57&percnt,21&percnt,17&percnt,5&percnt,33&percnt,0&percnt,0&percnt,0&percnt,33&percnt,0&percnt,33&percnt,37&percnt,55&percnt,8&percnt,0&percnt,0&percnt,0&percnt,0&percnt,50&percnt,50&percnt,0&percnt
364,81024,134,3,98,"$148,600",41.96,0.00,65,"$87,188",54,93&percnt,0&percnt,0&percnt,0&percnt,0&percnt,3&percnt,4&percnt,28&percnt,32&percnt,7&percnt,34&percnt,0&percnt,0&percnt,15&percnt,0&percnt,30&percnt,0&percnt,55&percnt,13&percnt,45&percnt,0&percnt,12&percnt,31&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
365,81155,225,1,251,"$225,000",316.76,0.01,108,"$46,406",54,92&percnt,0&percnt,3&percnt,0&percnt,0&percnt,3&percnt,1&percnt,20&percnt,17&percnt,6&percnt,57&percnt,2.1&percnt,0.0&percnt,4.9&percnt,0.7&percnt,86.7&percnt,0.0&percnt,5.6&percnt,7&percnt,62&percnt,6&percnt,13&percnt,8&percnt,0&percnt,4&percnt,,,
366,81656,242,231,166,"$1,000,001",1.05,0.00,126,"$66,250",51,94.6&percnt,0.0&percnt,0.0&percnt,1.2&percnt,0.4&percnt,2.9&percnt,0.8&percnt,46&percnt,14&percnt,16&percnt,24&percnt,5&percnt,0&percnt,3&percnt,0&percnt,78&percnt,0&percnt,15&percnt,6&percnt,38&percnt,16&percnt,27&percnt,4&percnt,7&percnt,3&percnt,100&percnt,0&percnt,0&percnt
367,80024,228,"5,577",85,"$140,300",0.04,0.00,76,"$41,531",34,46&percnt,1&percnt,4&percnt,0&percnt,0&percnt,44&percnt,4&percnt,45&percnt,9&percnt,35&percnt,11&percnt,33&percnt,0&percnt,56&percnt,0&percnt,0&percnt,0&percnt,11&percnt,80&percnt,18&percnt,3&percnt,0&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
368,81136,261,3,126,"$79,500",93.37,0.06,99,"$25,250",36,85&percnt,0&percnt,3&percnt,0&percnt,0&percnt,9&percnt,3&percnt,27&percnt,26&percnt,25&percnt,21&percnt,15&percnt,0&percnt,0&percnt,0&percnt,7&percnt,0&percnt,78&percnt,2&percnt,71&percnt,4&percnt,14&percnt,9&percnt,0&percnt,0&percnt,91&percnt,0&percnt,9&percnt
369,80742,225,1,155,"$92,500",446.00,0.01,102,"$37,422",52,96&percnt,0&percnt,1&percnt,0&percnt,0&percnt,0&percnt,3&percnt,25&percnt,28&percnt,14&percnt,34&percnt,2&percnt,0&percnt,9&percnt,6&percnt,28&percnt,2&percnt,53&percnt,15&percnt,52&percnt,13&percnt,17&percnt,4&percnt,0&percnt,0&percnt,76&percnt,1&percnt,22&percnt
370,81332,282,5,219,"$250,000",60.49,0.02,132,"$46,607",40,96.5&percnt,0.4&percnt,2.5&percnt,0.0&percnt,0.0&percnt,0.7&percnt,0.0&percnt,32&percnt,11&percnt,18&percnt,40&percnt,10&percnt,0&percnt,5&percnt,1&percnt,76&percnt,0&percnt,8&percnt,3&percnt,46&percnt,4&percnt,35&percnt,12&percnt,0&percnt,1&percnt,45&percnt,0&percnt,55&percnt
371,80824,207,2,120,"$145,800",107.91,0.09,97,"$49,792",51,97.6&percnt,0.0&percnt,1.4&percnt,0.0&percnt,0.5&percnt,0.0&percnt,0.5&percnt,28&percnt,39&percnt,13&percnt,19&percnt,9&percnt,0&percnt,4&percnt,13&percnt,30&percnt,4&percnt,39&percnt,11&percnt,63&percnt,9&percnt,8&percnt,9&percnt,0&percnt,0&percnt,90&percnt,9&percnt,1&percnt
372,80823,203,0,126,"$115,000",407.59,1.46,83,"$47,500",46,95.1&percnt,0.5&percnt,0.5&percnt,0.0&percnt,0.0&percnt,1.0&percnt,3.0&percnt,20&percnt,33&percnt,13&percnt,34&percnt,7&percnt,0&percnt,5&percnt,5&percnt,23&percnt,0&percnt,60&percnt,5&percnt,66&percnt,13&percnt,15&percnt,1&percnt,0&percnt,0&percnt,93&percnt,0&percnt,7&percnt
373,81033,155,479,79,"$74,600",0.32,0.00,71,"$31,944",48,87&percnt,0&percnt,1&percnt,1&percnt,0&percnt,8&percnt,2&percnt,38&percnt,29&percnt,23&percnt,10&percnt,25&percnt,0&percnt,13&percnt,13&percnt,0&percnt,0&percnt,50&percnt,4.6&percnt,42.4&percnt,5.0&percnt,47.4&percnt,0.7&percnt,0.0&percnt,0.0&percnt,78&percnt,0&percnt,22&percnt
374,80757,255,1,141,"$110,000",378.93,0.61,98,"$37,500",43,95.7&percnt,0.0&percnt,0.4&percnt,1.2&percnt,0.0&percnt,2.0&percnt,0.8&percnt,12&percnt,32&percnt,26&percnt,30&percnt,7&percnt,2&percnt,0&percnt,12&percnt,14&percnt,0&percnt,65&percnt,9&percnt,61&percnt,5&percnt,15&percnt,9&percnt,1&percnt,0&percnt,97&percnt,1&percnt,2&percnt
375,80457,612,394,292,"$188,900",1.55,0.00,266,"$37,672",39,93.3&percnt,0.7&percnt,1.1&percnt,0.7&percnt,0.0&percnt,0.7&percnt,3.6&percnt,46&percnt,7&percnt,38&percnt,9&percnt,12&percnt,8&percnt,23&percnt,0&percnt,27&percnt,0&percnt,31&percnt,4&percnt,68&percnt,0&percnt,14&percnt,14&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
376,80754,164,1,89,"$174,200",210.97,0.04,68,"$77,083",47,91&percnt,1&percnt,2&percnt,0&percnt,0&percnt,3&percnt,3&percnt,28&percnt,25&percnt,24&percnt,24&percnt,10&percnt,0&percnt,0&percnt,5&percnt,24&percnt,0&percnt,62&percnt,11&percnt,39&percnt,6&percnt,40&percnt,4&percnt,0&percnt,0&percnt,72&percnt,17&percnt,11&percnt
377,80830,254,1,136,"$258,700",223.30,0.00,112,"$43,906",51,97.6&percnt,0.0&percnt,0.0&percnt,0.4&percnt,0.0&percnt,2.0&percnt,0.0&percnt,35&percnt,24&percnt,23&percnt,18&percnt,13&percnt,0&percnt,4&percnt,13&percnt,17&percnt,0&percnt,54&percnt,4&percnt,64&percnt,8&percnt,22&percnt,2&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
378,80432,439,4,860,"$142,500",109.13,0.33,232,"$2,499",54,94.5&percnt,0.5&percnt,0.2&percnt,0.7&percnt,0.0&percnt,1.8&percnt,2.3&percnt,17&percnt,8&percnt,3&percnt,73&percnt,0.2&percnt,0.0&percnt,3.2&percnt,0.0&percnt,92.4&percnt,0.0&percnt,4.3&percnt,,,,,,,,,,
379,81251,220,3,301,"$271,400",87.68,3.63,110,"$73,750",54,92.3&percnt,0.0&percnt,2.3&percnt,0.5&percnt,0.0&percnt,3.2&percnt,1.8&percnt,18&percnt,10&percnt,9&percnt,63&percnt,4&percnt,0&percnt,5&percnt,1&percnt,88&percnt,0&percnt,2&percnt,100&percnt,0&percnt,0&percnt,,,,,,,
380,80622,268,20,100,"$331,300",13.18,0.06,91,"$47,656",42,88.1&percnt,0.0&percnt,0.7&percnt,0.0&percnt,0.4&percnt,8.6&percnt,2.2&percnt,59&percnt,10&percnt,22&percnt,9&percnt,11&percnt,0&percnt,11&percnt,0&percnt,0&percnt,0&percnt,78&percnt,78&percnt,22&percnt,0&percnt,,,,,,,
381,81027,125,0,90,"$42,500",619.22,0.00,55,"$32,917",41,94&percnt,0&percnt,1&percnt,1&percnt,0&percnt,2&percnt,2&percnt,10&percnt,32&percnt,19&percnt,39&percnt,11&percnt,0&percnt,3&percnt,3&percnt,37&percnt,3&percnt,43&percnt,2&percnt,50&percnt,9&percnt,27&percnt,12&percnt,0&percnt,0&percnt,65&percnt,13&percnt,23&percnt
382,80476,194,3,207,"$170,100",57.41,0.01,98,"$45,208",42,92.8&percnt,0.0&percnt,3.1&percnt,0.5&percnt,0.0&percnt,2.1&percnt,1.5&percnt,21&percnt,12&percnt,15&percnt,53&percnt,9&percnt,0&percnt,3&percnt,5&percnt,75&percnt,0&percnt,8&percnt,3&percnt,66&percnt,4&percnt,16&percnt,11&percnt,0&percnt,0&percnt,82&percnt,18&percnt,0&percnt
383,81426,181,11,83,"$422,700",16.92,0.00,73,"$54,750",37,98&percnt,0&percnt,0&percnt,0&percnt,0&percnt,2&percnt,0&percnt,59&percnt,10&percnt,19&percnt,12&percnt,0&percnt,0&percnt,0&percnt,10&percnt,80&percnt,0&percnt,10&percnt,0&percnt,42&percnt,3&percnt,48&percnt,4&percnt,0&percnt,2&percnt,66&percnt,34&percnt,0&percnt
384,80463,136,1,111,"$664,100",120.95,0.32,63,"$48,438",51,93.4&percnt,0.7&percnt,0.0&percnt,0.7&percnt,0.0&percnt,5.1&percnt,0.0&percnt,16&percnt,18&percnt,23&percnt,43&percnt,6&percnt,0&percnt,4&percnt,0&percnt,73&percnt,0&percnt,17&percnt,0&percnt,71&percnt,0&percnt,19&percnt,0&percnt,10&percnt,0&percnt,0&percnt,0&percnt,100&percnt
385,81220,141,1,461,"$427,600",239.92,0.92,63,"$51,875",60,99.3&percnt,0.0&percnt,0.0&percnt,0.0&percnt,0.0&percnt,0.0&percnt,0.7&percnt,7&percnt,5&percnt,2&percnt,86&percnt,0.3&percnt,0.0&percnt,1.0&percnt,0.0&percnt,98.0&percnt,0.3&percnt,0.5&percnt,,,,,,,,,,
386,81126,276,14,176,"$76,000",19.48,0.00,105,"$20,990",50,61&percnt,0&percnt,3&percnt,0&percnt,0&percnt,29&percnt,7&percnt,21&percnt,32&percnt,6&percnt,40&percnt,1&percnt,0&percnt,3&percnt,8&percnt,51&percnt,0&percnt,37&percnt,100&percnt,0&percnt,0&percnt,,,,,,,
387,80801,154,1,94,"$125,000",155.08,0.05,65,"$51,250",44,99.4&percnt,0.0&percnt,0.0&percnt,0.0&percnt,0.0&percnt,0.6&percnt,0.0&percnt,29&percnt,26&percnt,15&percnt,31&percnt,31&percnt,3&percnt,0&percnt,28&percnt,17&percnt,0&percnt,21&percnt,13&percnt,63&percnt,1&percnt,15&percnt,8&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
388,81241,78,4,367,"$250,000",20.34,0.00,37,"$36,250",56,92&percnt,0&percnt,0&percnt,0&percnt,0&percnt,1&percnt,6&percnt,5&percnt,4&percnt,1&percnt,90&percnt,0.0&percnt,0.0&percnt,0.6&percnt,0.0&percnt,94.8&percnt,0.0&percnt,4.5&percnt,,,,,,,,,,
389,80740,108,1,71,"$165,600",165.02,0.36,48,"$24,091",50,97&percnt,1&percnt,0&percnt,0&percnt,0&percnt,0&percnt,2&percnt,20&percnt,25&percnt,23&percnt,32&percnt,9&percnt,0&percnt,0&percnt,9&percnt,17&percnt,0&percnt,65&percnt,11&percnt,62&percnt,3&percnt,14&percnt,11&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
390,81239,79,2,64,,51.18,0.00,39,,51,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,30&percnt,23&percnt,8&percnt,39&percnt,0&percnt,0&percnt,4&percnt,0&percnt,76&percnt,0&percnt,20&percnt,,,,,,,,,,
391,81655,65,0,37,,139.86,0.16,27,,37,72&percnt,0&percnt,0&percnt,8&percnt,0&percnt,9&percnt,11&percnt,19&percnt,14&percnt,41&percnt,27&percnt,0&percnt,0&percnt,0&percnt,0&percnt,60&percnt,20&percnt,20&percnt,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,100&percnt,0&percnt,0&percnt
392,80434,43,2,38,"$90,000",28.66,0.19,24,"$53,750",58,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,13&percnt,42&percnt,8&percnt,37&percnt,0&percnt,0&percnt,0&percnt,0&percnt,64&percnt,0&percnt,36&percnt,100&percnt,0&percnt,0&percnt,,,,,,,
393,81642,61,0,114,"$511,400",139.15,1.56,36,"$45,526",47,89&percnt,0&percnt,8&percnt,0&percnt,0&percnt,0&percnt,3&percnt,11&percnt,5&percnt,15&percnt,68&percnt,8&percnt,0&percnt,1&percnt,0&percnt,62&percnt,0&percnt,29&percnt,0&percnt,59&percnt,0&percnt,25&percnt,16&percnt,0&percnt,0&percnt,,,
394,81633,19,0,14,,132.84,0.00,5,,32,47&percnt,0&percnt,0&percnt,0&percnt,0&percnt,53&percnt,0&percnt,14&percnt,14&percnt,7&percnt,64&percnt,0&percnt,0&percnt,0&percnt,0&percnt,11&percnt,0&percnt,89&percnt,,,,,,,,,,
395,81612,20,7,24,,2.69,0.00,12,,56,100&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,0&percnt,8&percnt,4&percnt,38&percnt,50&percnt,0&percnt,0&percnt,0&percnt,0&percnt,92&percnt,0&percnt,8&percnt,,,,,,,,,,
396,80471,23,29,68,,0.78,0.00,12,,48,87&percnt,0&percnt,9&percnt,0&percnt,0&percnt,4&percnt,0&percnt,4&percnt,9&percnt,4&percnt,82&percnt,2&percnt,0&percnt,2&percnt,0&percnt,93&percnt,0&percnt,4&percnt,,,,,,,,,,
397,80917,"29,273","4,487","12,989","$187,800",6.52,0.00,"12,447","$49,737",36,81.0&percnt,5.9&percnt,0.9&percnt,2.4&percnt,0.3&percnt,4.5&percnt,5.1&percnt,44&percnt,12&percnt,40&percnt,4&percnt,52&percnt,3&percnt,22&percnt,3&percnt,6&percnt,0&percnt,14&percnt,7&percnt,49&percnt,11&percnt,22&percnt,9&percnt,1&percnt,1&percnt,77.5&percnt,11.3&percnt,11.2&percnt
398,81301,"28,308",38,"15,079","$381,100",747.41,2.86,"11,994","$55,399",37,88.3&percnt,0.5&percnt,4.3&percnt,0.7&percnt,0.1&percnt,3.4&percnt,2.8&percnt,32&percnt,15&percnt,32&percnt,20&percnt,14.7&percnt,1.8&percnt,9.9&percnt,1.1&percnt,63.9&percnt,0.0&percnt,8.7&percnt,5&percnt,38&percnt,8&percnt,30&percnt,12&percnt,4&percnt,3&percnt,82&percnt,13&percnt,5&percnt
399,81504,"28,481","2,518","11,374","$179,400",11.31,0.08,"10,764","$52,238",34,87.4&percnt,0.7&percnt,1.1&percnt,0.6&percnt,0.1&percnt,6.7&percnt,3.4&percnt,56&percnt,17&percnt,22&percnt,5&percnt,28&percnt,1&percnt,30&percnt,4&percnt,7&percnt,0&percnt,30&percnt,10.9&percnt,63.6&percnt,8.6&percnt,13.1&percnt,3.0&percnt,0.6&percnt,0.2&percnt,80.2&percnt,10.5&percnt,9.3&percnt
400,80907,"26,758","2,707","13,535","$171,400",9.89,0.02,"12,490","$42,263",41,84.8&percnt,3.0&percnt,1.2&percnt,2.1&percnt,0.1&percnt,4.5&percnt,4.3&percnt,36&percnt,18&percnt,39&percnt,8&percnt,58&percnt,3&percnt,13&percnt,2&percnt,5&percnt,0&percnt,18&percnt,9&percnt,49&percnt,10&percnt,21&percnt,9&percnt,1&percnt,2&percnt,79.4&percnt,8.8&percnt,11.8&percnt
401,80302,"26,941",326,"12,663","$601,300",82.57,0.33,"11,800","$45,717",25,90.6&percnt,0.8&percnt,0.3&percnt,4.5&percnt,0.1&percnt,1.4&percnt,2.2&percnt,24&percnt,11&percnt,58&percnt,7&percnt,27.7&percnt,1.4&percnt,13.9&percnt,3.2&percnt,35.6&percnt,0.1&percnt,18.1&percnt,3&percnt,21&percnt,3&percnt,35&percnt,22&percnt,6&percnt,10&percnt,69.9&percnt,24.5&percnt,5.6&percnt
402,80130,"27,054","4,232","9,959","$334,700",6.39,0.01,"9,726","$105,817",36,86.4&percnt,1.4&percnt,0.3&percnt,7.6&percnt,0.1&percnt,1.5&percnt,2.7&percnt,71&percnt,8&percnt,19&percnt,2&percnt,25&percnt,2&percnt,29&percnt,9&percnt,20&percnt,0&percnt,15&percnt,2&percnt,29&percnt,7&percnt,42&percnt,16&percnt,3&percnt,2&percnt,76.7&percnt,16.3&percnt,7.0&percnt
403,80005,"25,553","2,248","10,342","$277,700",11.37,0.16,"10,066","$84,501",43,92.9&percnt,0.6&percnt,0.5&percnt,1.9&percnt,0.1&percnt,1.9&percnt,2.2&percnt,67&percnt,17&percnt,13&percnt,3&percnt,24&percnt,1&percnt,29&percnt,10&percnt,14&percnt,0&percnt,22&percnt,4&percnt,42&percnt,8&percnt,31&percnt,12&percnt,2&percnt,1&percnt,82.4&percnt,12.5&percnt,5.1&percnt
404,80516,"20,254",507,"7,440","$345,800",39.92,0.23,"7,107","$103,713",37,89.5&percnt,0.6&percnt,0.4&percnt,3.9&percnt,0.0&percnt,2.7&percnt,2.9&percnt,76&percnt,9&percnt,11&percnt,4&percnt,13&percnt,2&percnt,39&percnt,5&percnt,13&percnt,0&percnt,28&percnt,2&percnt,36&percnt,8&percnt,34&percnt,14&percnt,3&percnt,3&percnt,75.7&percnt,14.9&percnt,9.4&percnt
405,80234,"25,937","3,659","11,104","$225,300",7.09,0.10,"10,490","$62,468",34,80.1&percnt,1.7&percnt,1.0&percnt,5.3&percnt,0.1&percnt,8.3&percnt,3.5&percnt,48&percnt,11&percnt,36&percnt,6&percnt,56&percnt,3&percnt,19&percnt,3&percnt,6&percnt,0&percnt,13&percnt,10&percnt,45&percnt,10&percnt,23&percnt,10&percnt,1&percnt,1&percnt,79.2&percnt,10.7&percnt,10.1&percnt
406,80919,"27,398","1,916","11,461","$315,900",14.30,0.00,"10,906","$89,635",43,90.7&percnt,1.7&percnt,0.4&percnt,3.0&percnt,0.1&percnt,1.1&percnt,2.9&percnt,60&percnt,14&percnt,21&percnt,5&percnt,26&percnt,1&percnt,30&percnt,3&percnt,27&percnt,0&percnt,13&percnt,1&percnt,32&percnt,7&percnt,32&percnt,20&percnt,4&percnt,3&percnt,83.6&percnt,8.3&percnt,8.1&percnt
407,80214,"24,821","5,393","11,831","$203,500",4.60,0.02,"10,832","$37,211",36,74.6&percnt,2.3&percnt,2.2&percnt,1.4&percnt,0.2&percnt,15.7&percnt,3.8&percnt,28&percnt,8&percnt,55&percnt,8&percnt,63&percnt,3&percnt,11&percnt,2&percnt,3&percnt,0&percnt,18&percnt,17.9&percnt,52.6&percnt,6.6&percnt,15.8&percnt,6.0&percnt,0.8&percnt,0.3&percnt,82.3&percnt,4.6&percnt,13.1&percnt
408,80207,"21,216","4,647","8,907","$274,800",4.57,0.00,"8,337","$53,806",37,46.0&percnt,39.1&percnt,0.9&percnt,1.3&percnt,0.0&percnt,7.6&percnt,5.1&percnt,51&percnt,12&percnt,30&percnt,6&percnt,35&percnt,1&percnt,25&percnt,4&percnt,3&percnt,0&percnt,31&percnt,14&percnt,39&percnt,6&percnt,26&percnt,10&percnt,4&percnt,2&percnt,71.8&percnt,18.4&percnt,9.8&percnt
409,81004,"25,540",157,"12,266","$96,000",162.91,1.46,"10,833","$30,581",38,74.1&percnt,2.6&percnt,2.5&percnt,0.4&percnt,0.1&percnt,16.1&percnt,4.3&percnt,33&percnt,17&percnt,38&percnt,12&percnt,34.3&percnt,0.6&percnt,16.1&percnt,1.8&percnt,4.7&percnt,0.0&percnt,42.5&percnt,16.5&percnt,57.6&percnt,8.8&percnt,11.8&percnt,4.2&percnt,0.5&percnt,0.6&percnt,79.2&percnt,8.2&percnt,12.6&percnt
410,80304,"25,623","2,802","11,586","$581,500",9.14,0.05,"10,989","$77,493",38,89.2&percnt,0.7&percnt,0.4&percnt,2.9&percnt,0.0&percnt,4.4&percnt,2.3&percnt,45&percnt,19&percnt,31&percnt,5&percnt,26&percnt,3&percnt,29&percnt,5&percnt,21&percnt,0&percnt,17&percnt,4&percnt,19&percnt,4&percnt,37&percnt,22&percnt,6&percnt,7&percnt,72.3&percnt,21.5&percnt,6.2&percnt
411,80033,"23,969","2,894","11,817","$235,000",8.28,0.26,"11,134","$47,841",44,86.3&percnt,1.2&percnt,1.2&percnt,1.5&percnt,0.1&percnt,6.4&percnt,3.4&percnt,36&percnt,15&percnt,43&percnt,6&percnt,53&percnt,2&percnt,17&percnt,3&percnt,6&percnt,0&percnt,17&percnt,10.7&percnt,51.1&percnt,7.6&percnt,21.1&percnt,7.8&percnt,1.0&percnt,0.7&percnt,81.0&percnt,11.5&percnt,7.5&percnt
412,80301,"22,555",778,"10,634","$378,200",29.00,2.93,"10,095","$65,428",38,86.7&percnt,1.1&percnt,0.5&percnt,4.1&percnt,0.1&percnt,5.2&percnt,2.3&percnt,47&percnt,17&percnt,32&percnt,5&percnt,26.7&percnt,2.4&percnt,31.0&percnt,6.9&percnt,17.8&percnt,0.2&percnt,15.0&percnt,5&percnt,26&percnt,5&percnt,36&percnt,19&percnt,4&percnt,5&percnt,77&percnt,17&percnt,6&percnt
413,80831,"21,993",116,"7,623","$251,100",189.97,0.01,"7,236","$81,000",36,88.3&percnt,2.6&percnt,0.9&percnt,1.7&percnt,0.2&percnt,2.2&percnt,4.2&percnt,75&percnt,8&percnt,12&percnt,5&percnt,10.1&percnt,0.8&percnt,39.8&percnt,4.1&percnt,7.5&percnt,0.0&percnt,37.7&percnt,3.4&percnt,45.9&percnt,13.6&percnt,23.8&percnt,11.5&percnt,1.2&percnt,0.8&percnt,80.8&percnt,12.2&percnt,7.0&percnt
414,80209,"21,526","6,181","13,530","$474,300",3.48,0.02,"12,143","$75,972",38,92.0&percnt,1.4&percnt,0.5&percnt,2.1&percnt,0.1&percnt,1.8&percnt,2.2&percnt,35&percnt,12&percnt,42&percnt,10&percnt,49&percnt,2&percnt,18&percnt,4&percnt,16&percnt,0&percnt,11&percnt,4&percnt,21&percnt,4&percnt,38&percnt,20&percnt,9&percnt,3&percnt,44.5&percnt,47.7&percnt,7.8&percnt
415,80303,"22,361","1,014","11,222","$487,400",22.05,0.94,"10,642","$44,544",32,88.0&percnt,0.9&percnt,0.5&percnt,5.6&percnt,0.1&percnt,2.6&percnt,2.3&percnt,29&percnt,14&percnt,52&percnt,5&percnt,43&percnt,3&percnt,22&percnt,6&percnt,15&percnt,0&percnt,12&percnt,4&percnt,23&percnt,4&percnt,34&percnt,21&percnt,5&percnt,8&percnt,80.3&percnt,16.0&percnt,3.8&percnt
416,80206,"21,521","8,762","13,536","$424,700",2.46,0.00,"12,243","$61,355",38,87.3&percnt,4.8&percnt,0.7&percnt,2.2&percnt,0.1&percnt,1.9&percnt,2.9&percnt,31&percnt,8&percnt,52&percnt,10&percnt,41&percnt,3&percnt,25&percnt,3&percnt,17&percnt,0&percnt,11&percnt,2&percnt,22&percnt,3&percnt,41&percnt,18&percnt,10&percnt,4&percnt,65.5&percnt,32.9&percnt,1.5&percnt
417,80439,"23,778",135,"10,766","$409,400",176.77,0.27,"9,696","$90,600",47,96.7&percnt,0.3&percnt,0.3&percnt,0.8&percnt,0.1&percnt,0.5&percnt,1.4&percnt,59&percnt,17&percnt,14&percnt,10&percnt,11&percnt,1&percnt,15&percnt,2&percnt,46&percnt,0&percnt,25&percnt,2&percnt,30&percnt,7&percnt,36&percnt,18&percnt,4&percnt,3&percnt,81.2&percnt,12.4&percnt,6.4&percnt
418,80921,"18,999",218,"6,960","$371,900",87.03,0.75,"6,581","$101,138",38,88.9&percnt,1.9&percnt,0.5&percnt,4.2&percnt,0.2&percnt,1.4&percnt,3.0&percnt,62&percnt,10&percnt,23&percnt,5&percnt,25&percnt,5&percnt,24&percnt,7&percnt,28&percnt,0&percnt,11&percnt,2&percnt,28&percnt,8&percnt,32&percnt,20&percnt,4&percnt,5&percnt,80.2&percnt,12.9&percnt,7.0&percnt
419,81501,"23,465","2,954","10,368","$171,500",7.94,0.21,"9,590","$36,717",31,85.4&percnt,1.1&percnt,1.4&percnt,1.0&percnt,0.2&percnt,8.0&percnt,2.9&percnt,31&percnt,12&percnt,49&percnt,8&percnt,54&percnt,3&percnt,14&percnt,4&percnt,7&percnt,0&percnt,19&percnt,14&percnt,53&percnt,9&percnt,16&percnt,6&percnt,1&percnt,1&percnt,78.5&percnt,10.6&percnt,10.9&percnt
420,80222,"20,073","5,056","10,256","$254,300",3.97,0.00,"9,597","$44,300",39,79.7&percnt,6.9&percnt,0.9&percnt,3.3&percnt,0.1&percnt,5.2&percnt,3.9&percnt,36&percnt,13&percnt,45&percnt,6&percnt,54&percnt,3&percnt,18&percnt,1&percnt,6&percnt,0&percnt,17&percnt,7&percnt,43&percnt,7&percnt,28&percnt,11&percnt,3&percnt,2&percnt,78.6&percnt,14.0&percnt,7.3&percnt
